"product","condition","ppr"
"DABRAFENIB MESYLATE","Asthenia",3.01675298167699
"DABRAFENIB MESYLATE","Chills",6.65973031675892
"DABRAFENIB MESYLATE","Death",4.73799987178892
"DABRAFENIB MESYLATE","Decreased appetite",2.34070912418644
"DABRAFENIB MESYLATE","Diarrhoea",1.52955365147994
"DABRAFENIB MESYLATE","Fatigue",1.47938441069297
"DABRAFENIB MESYLATE","Headache",1.37052188024911
"DABRAFENIB MESYLATE","Malaise",1.42122140775327
"DABRAFENIB MESYLATE","Malignant neoplasm progression",13.5906583760064
"DABRAFENIB MESYLATE","Metastatic malignant melanoma",287.683738809292
"DABRAFENIB MESYLATE","Nausea",1.52833379668059
"DABRAFENIB MESYLATE","Pruritus",1.55189281865578
"DABRAFENIB MESYLATE","Pyrexia",10.2349372124732
"DABRAFENIB MESYLATE","Rash",2.45306115870685
"DABRAFENIB MESYLATE","Vomiting",2.47682830305866
"DACLIZUMAB","Acne",26.6779133952953
"DACLIZUMAB","Alopecia",15.0442886029095
"DACLIZUMAB","Condition aggravated",7.66442681386792
"DACLIZUMAB","Drug ineffective",3.10448946795163
"DACLIZUMAB","Incorrect route of product administration",70.5070156907014
"DACLIZUMAB","Liver function test abnormal",75.2401930200501
"DACLIZUMAB","Loss of personal independence in daily activities",18.6710642694651
"DACLIZUMAB","Ovarian cyst",202.490691591818
"DACLIZUMAB","Overdose",24.7608065010624
"DACLIZUMAB","Pain",5.08150452736245
"DACLIZUMAB","Pneumonia",6.12999846366138
"DACLIZUMAB","Product use issue",14.1446945860483
"DACLIZUMAB","Rheumatoid arthritis",9.84809048113211
"DACLIZUMAB","Sleep disorder due to general medical condition, insomnia type",209.012814301034
"DACLIZUMAB","Transplant dysfunction",297.131309876094
"DACLIZUMAB","Transplant rejection",176.011984769448
"DALFAMPRIDINE","Abdominal discomfort",0.765382302831644
"DALFAMPRIDINE","Abdominal pain",0.671294913569075
"DALFAMPRIDINE","Abdominal pain upper",0.645181352409974
"DALFAMPRIDINE","Adverse drug reaction",2.2607482815041
"DALFAMPRIDINE","Adverse event",3.44400550779095
"DALFAMPRIDINE","Alopecia",0.704246493446618
"DALFAMPRIDINE","Anxiety",0.929376943867514
"DALFAMPRIDINE","Arthralgia",0.466679673604055
"DALFAMPRIDINE","Asthenia",2.37333467610678
"DALFAMPRIDINE","Back pain",1.58939876723198
"DALFAMPRIDINE","Balance disorder",15.2229802820083
"DALFAMPRIDINE","Bladder disorder",7.76964645681208
"DALFAMPRIDINE","Burning sensation",2.66476448613653
"DALFAMPRIDINE","Central nervous system lesion",15.7529224027412
"DALFAMPRIDINE","Cognitive disorder",5.07728404991556
"DALFAMPRIDINE","Condition aggravated",4.37675373410798
"DALFAMPRIDINE","Confusional state",0.87738472616571
"DALFAMPRIDINE","Constipation",1.12138305083545
"DALFAMPRIDINE","Contusion",1.45198475519968
"DALFAMPRIDINE","Cough",0.85979449471796
"DALFAMPRIDINE","Cystitis",1.6529042724465
"DALFAMPRIDINE","Decreased appetite",0.405939043130806
"DALFAMPRIDINE","Decreased interest",18.3779873658346
"DALFAMPRIDINE","Depressed mood",3.55003358433202
"DALFAMPRIDINE","Depression",3.92751307422125
"DALFAMPRIDINE","Diarrhoea",0.511609864653501
"DALFAMPRIDINE","Diplopia",4.18824186915576
"DALFAMPRIDINE","Disturbance in attention",3.05583846294385
"DALFAMPRIDINE","Dizziness",1.90644475946111
"DALFAMPRIDINE","Drug hypersensitivity",0.884676495132978
"DALFAMPRIDINE","Drug ineffective",1.03320207200274
"DALFAMPRIDINE","Dry mouth",1.03992942447406
"DALFAMPRIDINE","Dysarthria",3.31013527843824
"DALFAMPRIDINE","Dyspepsia",0.981891793265076
"DALFAMPRIDINE","Dysphagia",1.34386129375345
"DALFAMPRIDINE","Dyspnoea",0.27362859396661
"DALFAMPRIDINE","Dysstasia",9.08935445722866
"DALFAMPRIDINE","Dysuria",2.75505830141194
"DALFAMPRIDINE","Extra dose administered",12.6108588774658
"DALFAMPRIDINE","Fall",7.57105260962772
"DALFAMPRIDINE","Fatigue",2.38790446547841
"DALFAMPRIDINE","Feeling abnormal",1.50294445520339
"DALFAMPRIDINE","Feeling hot",1.44959704693558
"DALFAMPRIDINE","Flushing",6.7504212874431
"DALFAMPRIDINE","Gait disturbance",12.7622472183365
"DALFAMPRIDINE","Gait inability",5.89386987960012
"DALFAMPRIDINE","Head injury",5.4571480068219
"DALFAMPRIDINE","Headache",1.28739490838859
"DALFAMPRIDINE","Hemiparesis",5.96214853414688
"DALFAMPRIDINE","Herpes zoster",0.859228467529853
"DALFAMPRIDINE","Hip fracture",2.96597704097012
"DALFAMPRIDINE","Hot flush",1.49208534618081
"DALFAMPRIDINE","Hypersensitivity",0.644977947531729
"DALFAMPRIDINE","Hypoaesthesia",4.72286684578034
"DALFAMPRIDINE","Hypokinesia",14.4411134382513
"DALFAMPRIDINE","Ill-defined disorder",9.86187913266372
"DALFAMPRIDINE","Inappropriate schedule of product administration",2.10050397781998
"DALFAMPRIDINE","Infection",0.722587481045319
"DALFAMPRIDINE","Influenza",0.908797429571431
"DALFAMPRIDINE","Influenza like illness",1.98761109213011
"DALFAMPRIDINE","Insomnia",2.44769979578278
"DALFAMPRIDINE","Jaw disorder",57.124766422804
"DALFAMPRIDINE","Limb discomfort",8.30253678150176
"DALFAMPRIDINE","Loss of personal independence in daily activities",5.37147648313688
"DALFAMPRIDINE","Malaise",0.635370578934882
"DALFAMPRIDINE","Memory impairment",3.28439237373235
"DALFAMPRIDINE","Migraine",1.54659640068084
"DALFAMPRIDINE","Mobility decreased",11.4758344707685
"DALFAMPRIDINE","Motor dysfunction",8.09407657227702
"DALFAMPRIDINE","Movement disorder",4.59746110747952
"DALFAMPRIDINE","Multiple sclerosis",30.408695862258
"DALFAMPRIDINE","Multiple sclerosis relapse",22.2150033734287
"DALFAMPRIDINE","Muscle fatigue",31.2461633662282
"DALFAMPRIDINE","Muscle spasms",3.51821618307651
"DALFAMPRIDINE","Muscle spasticity",9.47489525722588
"DALFAMPRIDINE","Muscular weakness",6.81000053752999
"DALFAMPRIDINE","Musculoskeletal stiffness",2.55399082686653
"DALFAMPRIDINE","Nasopharyngitis",0.517131367343955
"DALFAMPRIDINE","Nausea",0.688557119330885
"DALFAMPRIDINE","Nephrolithiasis",1.59278466226074
"DALFAMPRIDINE","Neuralgia",2.54713792510066
"DALFAMPRIDINE","Off label use",0.479048802189828
"DALFAMPRIDINE","Pain",0.872837885417139
"DALFAMPRIDINE","Pain in extremity",1.56738374985692
"DALFAMPRIDINE","Paraesthesia",4.27333998175389
"DALFAMPRIDINE","Peripheral swelling",0.621854375600819
"DALFAMPRIDINE","Peroneal nerve palsy",44.8488919337292
"DALFAMPRIDINE","Pneumonia",0.369876707518607
"DALFAMPRIDINE","Pollakiuria",4.07938195737196
"DALFAMPRIDINE","Product dose omission",4.97914545654969
"DALFAMPRIDINE","Product use in unapproved indication",0.67391639560715
"DALFAMPRIDINE","Pruritus",0.72372155686531
"DALFAMPRIDINE","Pyrexia",0.443829679279476
"DALFAMPRIDINE","Rash",0.550766894243211
"DALFAMPRIDINE","Secondary progressive multiple sclerosis",67.7733684281569
"DALFAMPRIDINE","Seizure",1.86324424855843
"DALFAMPRIDINE","Sinusitis",0.518802074909341
"DALFAMPRIDINE","Sleep disorder",1.59990783225211
"DALFAMPRIDINE","Somnolence",0.709186569133394
"DALFAMPRIDINE","Stress",1.57755422278358
"DALFAMPRIDINE","Temperature intolerance",15.0336315994759
"DALFAMPRIDINE","Therapeutic product effect decreased",1.32410694101283
"DALFAMPRIDINE","Therapeutic response unexpected",10.3170741501135
"DALFAMPRIDINE","Therapy cessation",26.9328606975639
"DALFAMPRIDINE","Tinnitus",2.12412462103878
"DALFAMPRIDINE","Tremor",1.90478047258032
"DALFAMPRIDINE","Urinary incontinence",4.4159503862645
"DALFAMPRIDINE","Urinary tract infection",2.72652630986598
"DALFAMPRIDINE","Urticaria",0.660747037400408
"DALFAMPRIDINE","Vertigo",1.56779796681877
"DALFAMPRIDINE","Vision blurred",2.36716872566931
"DALFAMPRIDINE","Visual impairment",2.32877482505187
"DALFAMPRIDINE","Vomiting",0.432717330417463
"DALFAMPRIDINE","Weight decreased",0.406675420562063
"DALFAMPRIDINE","Weight increased",0.45234925627226
"DALFAMPRIDINE","White blood cell count decreased",0.959326076241171
"DALTEPARIN","Headache",2.52393874207229
"DALTEPARIN","Nausea",2.54437934829974
"DALTEPARIN SODIUM","Diarrhoea",1.62893596499852
"DAPAGLIFLOZIN","Diabetic ketoacidosis",233.435548805969
"DAPAGLIFLOZIN","Euglycaemic diabetic ketoacidosis",947.762586176931
"DAPAGLIFLOZIN","Ketoacidosis",417.748720549587
"DAPSONE","Drug ineffective",1.40802008890403
"DAPTOMYCIN","Off label use",2.65160726854651
"DAPTOMYCIN","Product use in unapproved indication",5.23501087816344
"DAPTOMYCIN","Pyrexia",4.00779085498275
"DARATUMUMAB","Death",2.8111270909218
"DARATUMUMAB","Diarrhoea",1.50423361267814
"DARATUMUMAB","Dyspnoea",1.01065281985176
"DARATUMUMAB","Fatigue",0.830793373213611
"DARATUMUMAB","Infusion related reaction",16.3718927509627
"DARATUMUMAB","Neuropathy peripheral",6.21823197072915
"DARATUMUMAB","Neutropenia",10.8451664173629
"DARATUMUMAB","Off label use",1.9061724235667
"DARATUMUMAB","Plasma cell myeloma",54.4126450905588
"DARATUMUMAB","Platelet count decreased",5.74585688420381
"DARATUMUMAB","Pneumonia",3.86006685265262
"DARATUMUMAB","Product use in unapproved indication",2.4522358531503
"DARATUMUMAB","Pyrexia",2.26643655260341
"DARATUMUMAB","Sepsis",4.58375081583696
"DARATUMUMAB","Thrombocytopenia",10.9701731536614
"DARATUMUMAB","White blood cell count decreased",4.96845037738371
"DARBEPOETIN ALFA","Anaemia",3.10189972801646
"DARBEPOETIN ALFA","Cardiac failure",8.66196625543841
"DARBEPOETIN ALFA","Death",2.6989839777836
"DARBEPOETIN ALFA","Diarrhoea",0.970115358842039
"DARBEPOETIN ALFA","Haemoglobin decreased",5.53318078432181
"DARBEPOETIN ALFA","Pneumonia",2.23832871900863
"DARBEPOETIN ALFA","Pyrexia",2.04242309531176
"DARBEPOETIN ALFA","Shunt stenosis",445.884182807078
"DARBEPOETIN ALFA","Upper respiratory tract inflammation",132.441671616653
"DARBEPOETIN ALFA","Urinary tract infection",3.87447170127178
"DARUNAVIR","Foetal exposure during pregnancy",41.9842748954524
"DARUNAVIR ETHANOLATE","Foetal exposure during pregnancy",50.9499016485998
"DASATINIB","Adverse event",24.6171963066875
"DASATINIB","Anaemia",2.54624210274462
"DASATINIB","Arthralgia",1.37342940756548
"DASATINIB","Bone pain",11.9919874420281
"DASATINIB","Cytogenetic analysis abnormal",367.048709034328
"DASATINIB","Death",2.63478921958017
"DASATINIB","Diarrhoea",1.57176413581034
"DASATINIB","Drug ineffective",0.824715028235285
"DASATINIB","Dyspnoea",1.92231253591327
"DASATINIB","Fatigue",1.98471710636084
"DASATINIB","Headache",1.66582697084395
"DASATINIB","Intentional product use issue",3.1482239066593
"DASATINIB","Nausea",1.83557191224002
"DASATINIB","Off label use",0.933592269525047
"DASATINIB","Pleural effusion",18.383028509517
"DASATINIB","Pulmonary oedema",10.7938059531827
"DASATINIB","Rash",2.74385706730927
"DASATINIB","Therapy cessation",7.42072175611999
"DASATINIB","Vomiting",1.29164411789126
"DASATINIB","Weight decreased",2.02666230857684
"DAUNORUBICIN","Febrile neutropenia",31.5471808591994
"DEFERASIROX","Abdominal pain",4.58691737126992
"DEFERASIROX","Abdominal pain upper",3.65336582574325
"DEFERASIROX","Asthenia",2.22449974284906
"DEFERASIROX","Constipation",2.8125803944492
"DEFERASIROX","Death",3.55039363465426
"DEFERASIROX","Diarrhoea",1.6837422746427
"DEFERASIROX","Drug ineffective",0.668237550795504
"DEFERASIROX","Haemoglobin decreased",9.28756818079384
"DEFERASIROX","Inappropriate schedule of product administration",3.50475285803803
"DEFERASIROX","Infection",3.48255044210558
"DEFERASIROX","Malaise",2.07685690125138
"DEFERASIROX","Nausea",0.964721536011257
"DEFERASIROX","Platelet count decreased",6.92579852799231
"DEFERASIROX","Serum ferritin increased",327.762699946643
"DEFERASIROX","Vomiting",2.08621434427067
"DEFERASIROX","Wrong technique in product usage process",8.31284732667972
"DEFIBROTIDE SODIUM","Acute graft versus host disease",329.798910419971
"DEFIBROTIDE SODIUM","Haemorrhage",59.802162044904
"DEFIBROTIDE SODIUM","Off label use",7.91272046507045
"DEFLAZACORT","Weight increased",8.50659486589937
"DELORAZEPAM","Drug interaction",25.9418484391418
"DENOSUMAB","Abdominal pain",0.651392944493884
"DENOSUMAB","Abdominal pain upper",0.639719636831764
"DENOSUMAB","Accidental exposure to product",7.02722109095178
"DENOSUMAB","Acute kidney injury",0.392375920471066
"DENOSUMAB","Adverse event",2.27809879031911
"DENOSUMAB","Alopecia",1.80274044320829
"DENOSUMAB","Anaemia",1.11049931377832
"DENOSUMAB","Anxiety",0.851735115854436
"DENOSUMAB","Arthralgia",1.94029781687796
"DENOSUMAB","Asthenia",1.11795932887071
"DENOSUMAB","Back pain",2.55420530817339
"DENOSUMAB","Blood calcium decreased",10.4385442245271
"DENOSUMAB","Blood pressure increased",0.558233059189941
"DENOSUMAB","Bone density decreased",4.79764324450867
"DENOSUMAB","Bone pain",5.35256979716613
"DENOSUMAB","Bronchitis",1.09794819316414
"DENOSUMAB","Cellulitis",2.54926549858453
"DENOSUMAB","Chest pain",0.980263290969956
"DENOSUMAB","Condition aggravated",0.53604682904904
"DENOSUMAB","Constipation",1.69001521906379
"DENOSUMAB","Cough",0.919850326172275
"DENOSUMAB","Death",1.66554266960275
"DENOSUMAB","Decreased appetite",2.0096929354236
"DENOSUMAB","Depression",0.771426620885363
"DENOSUMAB","Diarrhoea",1.10789250787744
"DENOSUMAB","Dizziness",0.771474825873787
"DENOSUMAB","Drug ineffective",0.359894014974121
"DENOSUMAB","Dry mouth",2.45226891308209
"DENOSUMAB","Dry skin",0.966890683653138
"DENOSUMAB","Dysphagia",2.01255437208128
"DENOSUMAB","Dyspnoea",0.869020074471667
"DENOSUMAB","Epistaxis",1.3654975214899
"DENOSUMAB","Erythema",0.762569598851161
"DENOSUMAB","Fall",1.40243399348383
"DENOSUMAB","Fatigue",1.17795665808628
"DENOSUMAB","Feeling abnormal",0.721465402156476
"DENOSUMAB","Femur fracture",10.2319023772509
"DENOSUMAB","Foot fracture",7.64096343127101
"DENOSUMAB","Fracture",17.5623777418423
"DENOSUMAB","Gait disturbance",1.25974345628292
"DENOSUMAB","Gastrooesophageal reflux disease",1.28761307973406
"DENOSUMAB","General physical health deterioration",1.42931905431444
"DENOSUMAB","Haemoglobin decreased",1.04873224685669
"DENOSUMAB","Headache",1.09935159557909
"DENOSUMAB","Hip fracture",6.28740303246036
"DENOSUMAB","Hypertension",1.26073981345372
"DENOSUMAB","Hypoaesthesia",1.00522048932563
"DENOSUMAB","Hypocalcaemia",8.93792452443157
"DENOSUMAB","Inappropriate schedule of product administration",0.636810511927193
"DENOSUMAB","Infection",0.682133460797143
"DENOSUMAB","Influenza",0.669831183744786
"DENOSUMAB","Insomnia",0.897276067303583
"DENOSUMAB","Lethargy",2.85532698253603
"DENOSUMAB","Leukopenia",2.02811857988064
"DENOSUMAB","Malaise",0.812609664793438
"DENOSUMAB","Malignant neoplasm progression",2.59202339804333
"DENOSUMAB","Memory impairment",1.08223604980027
"DENOSUMAB","Metastases to bone",13.698493441962
"DENOSUMAB","Mobility decreased",1.4333261565443
"DENOSUMAB","Muscle spasms",1.29507225561779
"DENOSUMAB","Muscular weakness",1.34399032880602
"DENOSUMAB","Musculoskeletal pain",1.85195616525072
"DENOSUMAB","Myalgia",2.62558735630618
"DENOSUMAB","Nasopharyngitis",0.962969200425406
"DENOSUMAB","Nausea",1.28415150922895
"DENOSUMAB","Neck pain",1.95485732286035
"DENOSUMAB","Neoplasm progression",6.42975245838346
"DENOSUMAB","Neuropathy peripheral",2.51576117874588
"DENOSUMAB","Neutropenia",1.85728941954582
"DENOSUMAB","Off label use",0.787743012397329
"DENOSUMAB","Oropharyngeal pain",1.30853244867333
"DENOSUMAB","Osteonecrosis of jaw",68.102653974353
"DENOSUMAB","Osteoporosis",3.47922104961271
"DENOSUMAB","Pain",1.26257367664139
"DENOSUMAB","Pain in extremity",1.72636183640875
"DENOSUMAB","Pain in jaw",5.19026086223797
"DENOSUMAB","Palpitations",1.53906926864914
"DENOSUMAB","Paraesthesia",1.11166878872245
"DENOSUMAB","Peripheral swelling",0.700993804984269
"DENOSUMAB","Platelet count decreased",1.1968453926812
"DENOSUMAB","Pneumonia",0.940793230164215
"DENOSUMAB","Product dose omission",0.629488842821668
"DENOSUMAB","Pruritus",1.061828231252
"DENOSUMAB","Pulmonary embolism",1.564553781694
"DENOSUMAB","Pyrexia",0.961182613795489
"DENOSUMAB","Rash",1.03531886824756
"DENOSUMAB","Rash erythematous",3.39715547816122
"DENOSUMAB","Rectal haemorrhage",2.88627141288864
"DENOSUMAB","Rheumatoid arthritis",0.550811973128074
"DENOSUMAB","Sepsis",1.19547421436024
"DENOSUMAB","Sinusitis",0.715798801081991
"DENOSUMAB","Spinal compression fracture",14.2309475633536
"DENOSUMAB","Spinal fracture",26.3756836977044
"DENOSUMAB","Stomatitis",3.19124780401086
"DENOSUMAB","Thrombocytopenia",1.47433780153336
"DENOSUMAB","Tooth disorder",8.07480933896248
"DENOSUMAB","Tooth extraction",28.713295920621
"DENOSUMAB","Urinary tract infection",1.78886916433597
"DENOSUMAB","Visual impairment",1.94932357290025
"DENOSUMAB","Vomiting",0.937338046573001
"DENOSUMAB","Weight decreased",0.96044300820124
"DENOSUMAB","Weight increased",0.666687120469205
"DENOSUMAB","White blood cell count decreased",2.26376331581854
"DENOSUMAB","Wrong technique in product usage process",1.46509710164191
"DESLORATADINE","Fatigue",1.25552648731276
"DESLORATADINE","Nasopharyngitis",2.01591287226322
"DESLORATADINE","Urticaria",5.98959339445152
"DESLORATADINE","Vomiting",1.9601278717339
"DESOGESTREL\ETHINYL ESTRADIOL","Back pain",3.96921570142747
"DESOGESTREL\ETHINYL ESTRADIOL","Body temperature increased",27.9649595255689
"DESOGESTREL\ETHINYL ESTRADIOL","Diarrhoea",1.84227604165015
"DESOGESTREL\ETHINYL ESTRADIOL","Ear pain",30.802364458677
"DESOGESTREL\ETHINYL ESTRADIOL","Fatigue",1.26684110374401
"DESOGESTREL\ETHINYL ESTRADIOL","Headache",2.23728222593172
"DESOGESTREL\ETHINYL ESTRADIOL","Insomnia",4.81768833973129
"DESOGESTREL\ETHINYL ESTRADIOL","Joint swelling",6.46225486105316
"DESOGESTREL\ETHINYL ESTRADIOL","Lower respiratory tract infection",16.2320079171658
"DESOGESTREL\ETHINYL ESTRADIOL","Night sweats",24.007923884471
"DESOGESTREL\ETHINYL ESTRADIOL","Pain",2.36515328010064
"DESOGESTREL\ETHINYL ESTRADIOL","Peripheral swelling",6.01306766464931
"DESOGESTREL\ETHINYL ESTRADIOL","Pruritus",5.25910473445204
"DESOGESTREL\ETHINYL ESTRADIOL","Pyrexia",2.68736328714172
"DESOGESTREL\ETHINYL ESTRADIOL","Rash",4.42271809937695
"DESOGESTREL\ETHINYL ESTRADIOL","Sinusitis",8.66892724097155
"DESOGESTREL\ETHINYL ESTRADIOL","Urticaria",6.96730993168645
"DESOGESTREL\ETHINYL ESTRADIOL","Vomiting",3.08257523393819
"DESOXIMETASONE","Abdominal discomfort",4.48532172237673
"DESOXIMETASONE","Abdominal pain",1.19778403350993
"DESOXIMETASONE","Adverse event",4.62365353633541
"DESOXIMETASONE","Alopecia",4.3953493044313
"DESOXIMETASONE","Anti-cyclic citrullinated peptide antibody positive",29.5977164045142
"DESOXIMETASONE","Arthralgia",1.9133372260064
"DESOXIMETASONE","Arthritis",2.12524791966708
"DESOXIMETASONE","Arthropathy",6.80958064447796
"DESOXIMETASONE","Asthenia",0.779449241533023
"DESOXIMETASONE","Back pain",0.866674935612395
"DESOXIMETASONE","Blood cholesterol increased",5.72732484434603
"DESOXIMETASONE","Condition aggravated",1.86390036018766
"DESOXIMETASONE","Contraindicated product administered",5.7103281022327
"DESOXIMETASONE","Contusion",1.77336722880537
"DESOXIMETASONE","Cough",0.729282805287779
"DESOXIMETASONE","Diarrhoea",0.580567454625607
"DESOXIMETASONE","Discomfort",10.6864816608642
"DESOXIMETASONE","Dizziness",0.733551252671525
"DESOXIMETASONE","Drug hypersensitivity",1.73228063682473
"DESOXIMETASONE","Drug ineffective",2.05094051228229
"DESOXIMETASONE","Drug intolerance",5.05889254858466
"DESOXIMETASONE","Duodenal ulcer perforation",35.1567482164267
"DESOXIMETASONE","Dyspnoea",0.335097687854647
"DESOXIMETASONE","Fatigue",1.57634518956527
"DESOXIMETASONE","Fibromyalgia",6.22541288185614
"DESOXIMETASONE","Gait disturbance",0.942658007044196
"DESOXIMETASONE","General physical health deterioration",2.02225699239649
"DESOXIMETASONE","Glossodynia",29.1341675797534
"DESOXIMETASONE","Hand deformity",23.5420950133888
"DESOXIMETASONE","Headache",0.716323006704678
"DESOXIMETASONE","Helicobacter infection",21.999740092239
"DESOXIMETASONE","Hepatic enzyme increased",6.9026775980299
"DESOXIMETASONE","Herpes zoster",3.60716934222532
"DESOXIMETASONE","Hip arthroplasty",18.6054533953932
"DESOXIMETASONE","Hypersensitivity",3.14740586998373
"DESOXIMETASONE","Hypertension",1.00230841657213
"DESOXIMETASONE","Infection",1.33554132075572
"DESOXIMETASONE","Infusion related reaction",5.95886936262198
"DESOXIMETASONE","Joint swelling",4.22942759583522
"DESOXIMETASONE","Knee arthroplasty",14.8906498795971
"DESOXIMETASONE","Live birth",21.1036816487524
"DESOXIMETASONE","Malaise",0.655573563012869
