"var1";"var2";"N";"E";"PRR";"QUANT_05";"ebgm";"QUANT_95"
"PANTOPRAZOLE SODIUM";"END STAGE RENAL DISEASE";82;1,45654525784349;60,53;45,69;55,01;65,76
"TAFLUPROST";"FOREIGN BODY SENSATION IN EYES";7;0,0463983593950269;160,32;45,69;90,55;165,49
"MONTELUKAST SODIUM";"SOCIAL AVOIDANT BEHAVIOUR";12;0,126473437927693;108,79;45,67;75,87;120,09
"INGENOL MEBUTATE";"APPLICATION SITE DISCOLOURATION";5;0,0066910266381067;842,95;45,57;121,63;285,74
"MYCOPHENOLATE MOFETIL";"NONCIRRHOTIC PORTAL HYPERTENSION";11;0,110225974217823;138,61;45,57;77,59;125,3
"BUPRENORPHINENALOXONE";"DRUG WITHDRAWAL SYNDROME";8;0,062174409864485;130,85;45,56;85,91;150,57
"NETARSUDIL MESYLATE";"CONJUNCTIVITIS ALLERGIC";5;0,00669319904935284;856,74;45,56;121,62;285,71
"COAGULATION FACTOR IX HUMANCOAGULATION FACTOR VII HUMANCOAGULATION FACTOR X HUMANPROTEIN CPROTEIN S HUMANPROTHROMBIN";"DEVICE ISSUE";45;0,733936105040428;61,91;45,53;58,62;74,53
"FLUTICASONE FUROATEVILANTEROL TRIFENATATE";"PRODUCT LABEL CONFUSION";14;0,160775811504221;98,89;45,52;72,63;111,17
"ESOMEPRAZOLE MAGNESIUM";"RENAL FAILURE";1034;21,5912760309178;65,62;45,41;47,81;50,31
"PORACTANT ALFA";"PULMONARY HAEMORRHAGE";5;0,00672144039555264;764,87;45,41;121,44;285,46
"EPOPROSTENOL";"DEVICE LEAKAGE";45;0,736777618950378;64,9;45,36;58,41;74,25
"GANCICLOVIR";"CYTOMEGALOVIRUS INFECTION";12;0,127509678092102;96,15;45,36;75,36;119,27
"HYDRALAZINE HYDROCHLORIDE";"ACUTE HEPATIC FAILURE";7;0,0468893243366542;153,04;45,36;89,92;164,37
"LEVONORGESTREL";"DYSMENORRHOEA";72;1,26788872040633;89,98;45,35;55,3;66,9
"LOPINAVIRRITONAVIR";"ENDOTRACHEAL INTUBATION";5;0,00673881968552175;830,18;45,32;121,32;285,3
"OLANZAPINE PAMOATE";"DYSARTHRIA";9;0,0784522873318011;116,13;45,32;82,09;139,33
"MUPIROCIN";"DRUG EFFECTIVE FOR UNAPPROVED INDICATION";7;0,0470327034788994;151,26;45,27;89,73;164,04
"SELEXIPAG";"TRANSFUSION";37;0,584595866335881;71,29;45,26;59,86;77,97
"DEXAMETHASONE";"STRONGYLOIDIASIS";16;0,196646666000461;103,92;45,25;69,9;104,14
"LORMETAZEPAM";"DRUG ABUSE";10;0,0947649233790553;105,93;45,25;79,26;130,98
"TOCILIZUMAB";"PEMPHIGUS";51;0,855417341924496;80,24;45,25;57,35;71,87
"CITALOPRAM HYDROBROMIDE";"LOSS OF LIBIDO";15;0,179536755025873;93,3;45,18;70,86;106,93
"PROMETHAZINE HYDROCHLORIDE";"DISORGANISED SPEECH";8;0,0629716847918178;157,6;45,15;85,13;149,21
"TAFLUPROST";"EYE PRURITUS";23;0,323608896458535;73,09;45,07;64,52;90,08
"BETAMETHASONE";"FOETAL EXPOSURE DURING PREGNANCY";19;0,251122050408631;76,3;45,04;66,97;96,61
"PASIREOTIDE PAMOATE";"DIABETES MELLITUS";19;0,251065567716231;76,55;45,04;66,99;96,64
"BUROSUMABTWZA";"WALKING DISABILITY";7;0,0474584960831425;164,88;45;89,19;163,07
"FLUCONAZOLE";"MUCORMYCOSIS";7;0,0474541512606503;160,49;45;89,2;163,08
"LACOSAMIDE";"GENERALISED TONICCLONIC SEIZURE";28;0,417215924643399;70,78;44,98;62,17;84,17
"ACLIDINIUM BROMIDE";"ASTHMA";27;0,398594015441499;68,28;44,97;62,54;85,14
"CRIZOTINIB";"NEOPLASM PROGRESSION";44;0,723882185793299;63,15;44,97;58,08;74,03
"MELOXICAM";"PULMONARY TOXICITY";7;0,0475214960092805;153,4;44,96;89,11;162,94
"BRIMONIDINE TARTRATEBRINZOLAMIDE";"OCULAR HYPERAEMIA";14;0,163261049969803;86,73;44,93;71,67;109,7
"ALEMTUZUMAB";"AUTOIMMUNE HAEMOLYTIC ANAEMIA";10;0,0956338878775108;118,02;44,92;78,69;130,03
"RISPERIDONE";"GALACTORRHOEA";20;0,269969890380129;102,19;44,91;66,08;94,47
"BUPIVACAINE";"THERAPEUTIC PRODUCT EFFECT VARIABLE";11;0,112372316529008;104,47;44,86;76,38;123,35
"DENOSUMAB";"EXOSTOSIS OF JAW";6;0,0300183785991423;1393,14;44,81;95,86;190,25
"LAMIVUDINE";"TREATMENT FAILURE";102;1,89368219361398;56,2;44,81;52,9;62,1
"NIRAPARIB";"RED BLOOD CELL COUNT DECREASED";65;1,1427839015637;62,24;44,81;55,23;67,47
"PANOBINOSTAT";"PLATELET COUNT DECREASED";23;0,325685721609844;71,26;44,81;64,14;89,54
"EXENATIDE";"ADENOCARCINOMA PANCREAS";9;0,0796949065645923;163,3;44,78;81,12;137,68
"LAMIVUDINE";"VOLVULUS";8;0,0636994425592742;139,24;44,78;84,43;147,99
"MINOXIDIL";"DANDRUFF";7;0,0478278059949861;187,06;44,76;88,73;162,25
"DOLUTEGRAVIR";"PATHOGEN RESISTANCE";12;0,129582158420918;95,99;44,75;74,35;117,67
"BUPROPION";"CARDIORESPIRATORY ARREST";50;0,845767491169148;62,16;44,74;56,84;71,38
"CICLESONIDE";"OBSTRUCTIVE AIRWAYS DISORDER";7;0,0479016679773548;148,09;44,71;88,63;162,08
"IODINEIOFLUPANE I123";"NO ADVERSE EVENT";14;0,164234290208074;85,62;44,69;71,3;109,14
"CARBIDOPALEVODOPA";"DEEP BRAIN STIMULATION";10;0,0964550593285511;274,8;44,62;78,16;129,15
"CHLORHEXIDINE";"NIGHT SWEATS";11;0,113139177698895;98,5;44,61;75,96;122,66
"SOYBEAN OIL";"CHILLS";12;0,130083985418776;92,69;44,6;74,11;117,29
"GLATIRAMER ACETATE";"INJECTION SITE ATROPHY";8;0,0641382696309942;195,43;44,56;84,02;147,26
"DOLUTEGRAVIR";"LIVE BIRTH";8;0,0642143040246091;130,8;44,52;83,95;147,13
"DONEPEZIL";"IMPAIRED GASTRIC EMPTYING";9;0,0803053541247572;117,25;44,52;80,65;136,88
"EFAVIRENZLAMIVUDINETENOFOVIR DISOPROXIL FUMARATE";"FOETAL EXPOSURE DURING PREGNANCY";7;0,0482927020016597;145,4;44,46;88,15;161,22
"CITALOPRAM HYDROBROMIDE";"NEONATAL INFECTION";6;0,0303442402860631;263,31;44,45;95,17;189,13
"LAMOTRIGINE";"STRESS CARDIOMYOPATHY";18;0,236758067249163;90,09;44,42;66,83;97,36
"ESTRADIOL";"APPLICATION SITE PRURITUS";34;0,537975920993748;71,09;44,41;59,49;78,36
"HYDROXYZINE HYDROCHLORIDE";"ASPHYXIA";7;0,0483882880964898;148,65;44,4;88,03;161,01
"SELEXIPAG";"PAIN IN JAW";93;1,7286050078424;59,46;44,32;52,74;62,39
"ETHINYL ESTRADIOLETONOGESTREL";"DEVICE BREAKAGE";18;0,237394583744281;78,81;44,31;66,67;97,13
"METFORMIN HYDROCHLORIDE";"BURKHOLDERIA PSEUDOMALLEI INFECTION";7;0,0485751154636577;478,02;44,29;87,8;160,6
"TISAGENLECLEUCEL";"PLATELET COUNT DECREASED";139;2,68828722752532;54,64;44,29;51,04;58,57
"PHENTERMINE";"INTESTINAL ISCHAEMIA";5;0,00694737116515105;750,15;44,2;119,98;283,38
"PREDNISOLONE";"STEROID DIABETES";10;0,0977150578513115;126,47;44,16;77,36;127,83
"AMITRIPTYLINE HYDROCHLORIDE";"COMPLETED SUICIDE";25;0,368984050156631;68,25;44,1;62,17;85,63
"LAMIVUDINE";"HEPATITIS B REACTIVATION";11;0,114816279180914;103,53;44,08;75,05;121,19
"AMIODARONE";"THYROIDITIS";7;0,0489878736004241;156,14;44,03;87,29;159,7
"VENLAFAXINE HYDROCHLORIDE";"APGAR SCORE LOW";7;0,049096494162731;218,81;43,96;87,16;159,47
"CABOZANTINIB";"PALMARPLANTAR ERYTHRODYSAESTHESIA SYNDROME";21;0,295361033024996;73,57;43,91;63,97;90,68
"COAGULATION FACTOR IX RECOMBINANT HUMANISOPROPYL ALCOHOL";"HAEMORRHAGE";18;0,239827684339956;75,65;43,91;66,05;96,23
"RUXOLITINIB";"SPLEEN DISORDER";19;0,258516938290486;117,93;43,86;65,23;94,1
"MIFEPRISTONE";"BLOOD GLUCOSE DECREASED";9;0,0819216280918843;111,04;43,85;79,43;134,81
"BUPRENORPHINE HYDROCHLORIDENALOXONE HYDROCHLORIDE";"DRUG WITHDRAWAL SYNDROME";13;0,150254823839172;88,92;43,84;71,28;110,85
"HYDROXYPROGESTERONE CAPROATE";"PREMATURE SEPARATION OF PLACENTA";12;0,132836430467633;120,97;43,83;72,82;115,25
"IVACAFTORTEZACAFTOR";"CYSTIC FIBROSIS RESPIRATORY INFECTION SUPPRESSION";7;0,0493441490447908;170,86;43,8;86,86;158,94
"TIZANIDINE";"SUSPECTED SUICIDE";7;0,0493463214560369;143,39;43,8;86,86;158,94
"ALEMTUZUMAB";"PETECHIAE";18;0,240733579829596;81,38;43,76;65,83;95,9
"AMIODARONE HYDROCHLORIDE";"PULMONARY FIBROSIS";15;0,186164781737842;83,42;43,76;68,63;103,58
"BELIMUMAB";"CIRCUMSTANCE OR INFORMATION CAPABLE OF LEADING TO MEDICATION ERROR";37;0,606726219700294;67,71;43,67;57,77;75,24
"CENEGERMINBKBJ";"PHOTOPHOBIA";16;0,205058242345509;81,12;43,6;67,34;100,33
"LEVOFLOXACIN";"TENDON RUPTURE";32;0,509213196094873;70,42;43,6;58,95;78,3
"PANOBINOSTAT";"PLASMA CELL MYELOMA";11;0,116380415278134;95,66;43,59;74,22;119,85
"ASFOTASE ALFA";"BLOOD ALKALINE PHOSPHATASE INCREASED";11;0,116419518680564;96,75;43,58;74,2;119,82
"DILTIAZEM";"COMPLETED SUICIDE";53;0,92983980639471;57,89;43,58;54,98;68,61
"OMALIZUMAB";"SMOKE SENSITIVITY";15;0,186990298011375;199,05;43,58;68,37;103,17
"BUPRENORPHINE";"APPLICATION SITE ERYTHEMA";34;0,548870563393133;69,76;43,57;58,36;76,87
"ELEXACAFTORIVACAFTORTEZACAFTOR";"SPUTUM INCREASED";22;0,316698456284568;96,36;43,57;62,9;88,46
"HUMAN IMMUNOGLOBULIN G";"INFUSION SITE SWELLING";57;1,01181791717899;82,19;43,57;54,49;67,47
"SERTRALINE HYDROCHLORIDE";"FEMALE SEXUAL DYSFUNCTION";6;0,0311610669146112;767,19;43,55;93,46;186,35
"METFORMIN HYDROCHLORIDE";"BLOOD PH DECREASED";11;0,116580277112779;173,35;43,52;74,11;119,68
"BROLUCIZUMABDBLL";"KERATIC PRECIPITATES";5;0,00707337101742708;1883,34;43,49;119,17;282,24
"CHLORHEXIDINE";"RESPIRATORY DISORDER";11;0,116775794124931;95,4;43,46;74,01;119,52
"FILGRASTIM";"HYPOALBUMINAEMIA";10;0,0996876072628053;105,77;43,46;76,14;125,81
"AMIODARONE HYDROCHLORIDE";"HYPERTHYROIDISM";13;0,151927580498699;88,78;43,42;70,61;109,8
"CLOZAPINE";"NEUTROPHIL COUNT INCREASED";75;1,38832719989225;72,69;43,4;52,71;63,52
"LEVETIRACETAM";"FOCAL DYSCOGNITIVE SEIZURES";14;0,169882559448034;114,07;43,4;69,24;105,98
"VEDOLIZUMAB";"COLITIS ULCERATIVE";168;3,36970963551284;62,11;43,38;49,34;55,93
"DEFERASIROX";"SICKLE CELL ANAEMIA WITH CRISIS";8;0,0666973700789454;127,81;43,31;81,67;143,15
"BLINATUMOMAB";"ACUTE LYMPHOCYTIC LEUKAEMIA";7;0,0501826997858002;148,9;43,3;85,86;157,17
"DAPAGLIFLOZIN PROPANEDIOL";"NECROTISING FASCIITIS";6;0,0314065493854249;206,66;43,28;92,95;185,53
"CIPROFLOXACIN";"HYPERACUSIS";15;0,188530537584887;94,11;43,27;67,87;102,43
"BUSULFAN";"VENOOCCLUSIVE LIVER DISEASE";7;0,0502435273006921;149,96;43,26;85,78;157,04
"TAMSULOSIN HYDROCHLORIDE";"TRANSIENT TACHYPNOEA OF THE NEWBORN";5;0,00711681924234985;921,8;43,24;118,9;281,85
"ISOTRETINOIN";"BLOOD TRIGLYCERIDES INCREASED";60;1,0816870076773;68,04;43,23;53,76;66,21
"CORTICOTROPIN";"FEAR OF INJECTION";8;0,066910266381067;124,5;43,21;81,48;142,82
"OXYCODONE HYDROCHLORIDE";"DRUG DEPENDENCE";158;3,16794259620523;55,02;43,19;49,33;56,13
"MACITENTAN";"RIGHT VENTRICULAR FAILURE";54;0,960496873900217;81,07;43,13;54,28;67,6
"ESCITALOPRAM OXALATE";"SUICIDAL BEHAVIOUR";12;0,135445496374246;99,43;43,12;71,63;113,37
"METOPROLOL";"BRADYCARDIA";50;0,879174831312267;59,02;43,09;54,74;68,75
"MYCOPHENOLATE MOFETIL";"ACUTE GRAFT VERSUS HOST DISEASE";24;0,358940992965732;82,21;43,09;61,19;84,84
"ABIRATERONE ACETATE";"PROSTATIC SPECIFIC ANTIGEN INCREASED";60;1,08703982898779;68,52;43,02;53,5;65,89
"OLANZAPINE";"SEDATION";40;0,676814723734462;64,57;43,02;56,27;72,57
"METHADONE HYDROCHLORIDE";"EXPOSURE DURING PREGNANCY";54;0,965523833523781;58,32;42,91;54;67,26
"PREDNISOLONE";"LISTERIOSIS";8;0,0676488862047541;151,76;42,86;80,83;141,69
"IPILIMUMAB";"THYROIDITIS";8;0,0676923344296769;130,85;42,85;80,79;141,62
"BRIMONIDINE TARTRATE";"OCULAR DISCOMFORT";15;0,190824603860809;82,62;42,82;67,15;101,34
"FLUTICASONE PROPIONATESALMETEROL XINAFOATE";"INTENTIONAL UNDERDOSE";21;0,303466299384339;79,29;42,82;62,39;88,44
"PEMBROLIZUMAB";"IMMUNEMEDIATED ADVERSE REACTION";9;0,0844894181848201;156,51;42,82;77,57;131,66
"NEPAFENAC";"PRODUCT PHYSICAL CONSISTENCY ISSUE";5;0,00719502604721084;719,89;42,8;118,4;281,15
"BUPRENORPHINE HYDROCHLORIDENALOXONE HYDROCHLORIDE";"PRODUCT SOLUBILITY ABNORMAL";7;0,0510299401717943;143,32;42,79;84,86;155,42
"PREDNISOLONE ACETATE";"ENDOPHTHALMITIS";6;0,0318497212796371;194,81;42,79;92,03;184,08
"BACILLUS CALMETTEGUERIN SUBSTRAIN TICE LIVE ANTIGEN";"THERAPY NONRESPONDER";15;0,191096155266577;79,47;42,76;67,07;101,22
"VARICELLAZOSTER VIRUS STRAIN OKAMERCK LIVE ANTIGEN";"HERPES ZOSTER";20;0,284824838481224;70,97;42,76;62,92;89,94
"PREDNISONE";"STRONGYLOIDIASIS";12;0,136859736095482;104,73;42,74;71,01;112,39
"VENLAFAXINE HYDROCHLORIDE";"NEUROLOGICAL EXAMINATION ABNORMAL";6;0,0319127212057751;348,31;42,73;91,9;183,87
"CICLESONIDE";"ASTHMA";21;0,304380884518963;69,42;42,7;62,22;88,19
"FLUDARABINE PHOSPHATE";"KAPOSIS SARCOMA";8;0,0681615752588428;124,02;42,62;80,38;140,91
"ALENDRONIC ACID";"OSTEONECROSIS OF JAW";9;0,0851911070173228;108,48;42,55;77,07;130,82
"ROMIPLOSTIM";"PLATELET COUNT ABNORMAL";7;0,0515100430571909;141,32;42,51;84,31;154,44
"UMECLIDINIUM BROMIDEVILANTEROL TRIFENATATE";"WRONG TECHNIQUE IN DEVICE USAGE PROCESS";86;1,65463006008889;54,83;42,47;50,9;60,6
"AFATINIB";"METASTASES TO CENTRAL NERVOUS SYSTEM";10;0,103148258377904;100,01;42,29;74,08;122,42
"EZETIMIBE";"URINE OUTPUT DECREASED";8;0,0689306088399758;121,12;42,28;79,72;139,76
"IPRATROPIUM BROMIDE";"BLOOD COUNT ABNORMAL";18;0,250146637759114;73,23;42,26;63,58;92,63
"IPILIMUMAB";"IMMUNEMEDIATED ENTEROCOLITIS";7;0,0520075252325566;151,3;42,21;83,74;153,45
"FLUTICASONE FUROATEUMECLIDINIUM BROMIDEVILANTEROL TRIFENATATE";"PRODUCT LABEL CONFUSION";17;0,231587728483353;85,84;42,19;64,28;94,65
"DARUNAVIR";"PSYCHOMOTOR RETARDATION";5;0,00729930178702549;728,29;42,18;117,73;280,21
"NALTREXONE";"ALCOHOL POISONING";7;0,0520857320374176;166,59;42,17;83,65;153,29
"OMEPRAZOLE MAGNESIUM";"DRUG DEPENDENCE";96;1,88490782459083;54;42,13;50;58,99
"FINGOLIMOD HYDROCHLORIDE";"HAEMANGIOMA OF SKIN";9;0,0863142436315764;568,99;42,12;76,3;129,5
"OCTREOTIDE ACETATE";"SECOND PRIMARY MALIGNANCY";34;0,5687198849491;67,65;42,11;56,41;74,3
"MONTELUKAST SODIUM";"OBSESSIVECOMPULSIVE DISORDER";15;0,19446990993183;86,05;42,1;66,04;99,66
"ALLOPURINOL";"STEVENSJOHNSON SYNDROME";18;0,251278464018353;75,79;42,09;63,32;92,24
"OCTREOTIDE ACETATE";"HEART RATE DECREASED";97;1,90955600258951;56,35;42,07;49,88;58,8
"BUPROPION";"COMPLETED SUICIDE";140;2,85593654821232;51,08;42,04;48,42;55,54
"POLYETHYLENE GLYCOL 3350";"PRODUCT TASTE ABNORMAL";26;0,408256900664323;70,15;42,03;58,84;80,56
"HUMAN IMMUNOGLOBULIN G";"INFUSION SITE ERYTHEMA";60;1,11356497030314;77,04;42,02;52,25;64,36
"AFATINIB";"PARONYCHIA";6;0,0325731342246013;195,65;42;90,56;181,74
"BUPROPION";"CONGESTIVE CARDIOMYOPATHY";11;0,121904857077064;97,56;41,95;71,43;115,35
"RANITIDINE HYDROCHLORIDE";"GASTRIC CANCER";21;0,31028984310846;74,51;41,95;61,12;86,64
"SODIUM OXYBATE";"ENURESIS";19;0,271455819672487;88,72;41,95;62,38;89,99
"DOCONEXENTICOSAPENTPHOSPHATIDYL SERINE";"PSYCHOMOTOR HYPERACTIVITY";23;0,349923313883011;69,99;41,91;59,99;83,76
"CYTARABINE";"CAPILLARY LEAK SYNDROME";6;0,0326904444318927;205,02;41,87;90,32;181,36
"RIFAXIMIN";"HEPATIC ENCEPHALOPATHY";15;0,195656046472221;82,55;41,87;65,68;99,12
"FINGOLIMOD HYDROCHLORIDE";"JC POLYOMAVIRUS TEST POSITIVE";27;0,431571218157882;121,93;41,73;58,03;78,99
"OMALIZUMAB";"FORCED VITAL CAPACITY DECREASED";23;0,351541760261385;127,17;41,73;59,74;83,4
"ROSUVASTATIN";"BLOOD CREATINE PHOSPHOKINASE INCREASED";19;0,272993886834753;72,45;41,73;62,06;89,53
"PEGFILGRASTIM";"AORTITIS";7;0,0528591104410429;362,43;41,72;82,78;151,77
"SACUBITRILVALSARTAN";"EJECTION FRACTION ABNORMAL";13;0,159294227034355;198,05;41,69;67,79;105,41
"FAMOTIDINE";"HYPOCALCAEMIA";10;0,105109945733167;97,04;41,65;72,97;120,57
"ARIPIPRAZOLE";"TONGUE MOVEMENT DISTURBANCE";8;0,0703491933837043;136,84;41,64;78,53;137,68
"SERTRALINE HYDROCHLORIDE";"AGITATION NEONATAL";10;0,105168600836813;150,43;41,64;72,93;120,52
"DIVALPROEX SODIUM";"DRUG LEVEL INCREASED";8;0,0703861243748887;115,96;41,63;78,5;137,62
"SORAFENIB";"HYPERKERATOSIS";9;0,087735000586551;108,68;41,59;75,34;127,88
"TOCILIZUMAB";"BODY HEIGHT BELOW NORMAL";25;0,392793677414309;87,74;41,59;58,62;80,76
"CANNABIDIOL";"SEIZURE";308;6,70209507340578;50,1;41,58;45,71;50,16
"RIVAROXABAN";"UPPER GASTROINTESTINAL HAEMORRHAGE";330;7,20824299723235;87,53;41,57;45,55;49,83
"TAFLUPROST";"EYE PAIN";32;0,535547165220565;61,17;41,55;56,18;74,62
"TISAGENLECLEUCEL";"RESPIROVIRUS TEST POSITIVE";5;0,00740574993808628;2360,53;41,54;117,06;279,26
"EXENATIDE";"INCORRECT DOSE ADMINISTERED BY PRODUCT";14;0,178626514713741;99,62;41,53;66,27;101,43
"BIMATOPROST";"SWELLING OF EYELID";28;0,454225122632615;68,17;41,52;57,37;77,67
"RANIBIZUMAB";"RETINAL HAEMORRHAGE";9;0,087939207243688;110,95;41,52;75,2;127,64
"TISAGENLECLEUCEL";"WHITE BLOOD CELL COUNT DECREASED";151;3,13898000947171;50,63;41,52;47,56;54,28
"ISOTRETINOIN";"UNINTENDED PREGNANCY";41;0,723378186384195;69,87;41,5;54,11;69,57
"BUPIVACAINE";"LABELLED DRUGDRUG INTERACTION MEDICATION ERROR";16;0,216950021506871;77,41;41,46;64,04;95,4
"FORMOTEROL FUMARATEMOMETASONE FUROATE";"OBSTRUCTIVE AIRWAYS DISORDER";6;0,0330749612224593;183,49;41,45;89,55;180,15
"STIRIPENTOL";"SEIZURE";45;0,809010292884484;56,31;41,43;53,35;67,82
"MICONAZOLE NITRATE";"VULVOVAGINAL PRURITUS";5;0,0074296464617938;712,51;41,39;116,91;279,06
"EMPAGLIFLOZIN";"URINE KETONE BODY PRESENT";11;0,123975164994634;117,97;41,37;70,44;113,75
"MACITENTAN";"OXYGEN CONSUMPTION INCREASED";34;0,579610182525993;86,27;41,35;55,4;72,96
"OCTREOTIDE ACETATE";"METASTASES TO LIVER";48;0,87480176747379;61,42;41,34;52,78;66,6
"ATORVASTATIN CALCIUM";"NECROTISING MYOSITIS";9;0,0885605168600837;137,85;41,29;74,79;126,95
"LEVETIRACETAM";"EPILEPSY";110;2,23565448233612;58,88;41,28;48,43;56,53
"HUMAN IMMUNOGLOBULIN G";"INFUSION SITE BRUISING";17;0,237409790623004;119,62;41,25;62,85;92,55
"CLOPIDOGREL BISULFATE";"GINGIVAL ULCERATION";6;0,033274823057104;278,13;41,24;89,15;179,53
"ESCITALOPRAM OXALATE";"TRUNK INJURY";5;0,00745571539674747;4018,76;41,23;116,74;278,82
"MACITENTAN";"TRANSFUSION";90;1,79403151734236;69;41,22;49,2;58,35
"ETHINYL ESTRADIOLETONOGESTREL";"INCORRECT PRODUCT ADMINISTRATION DURATION";27;0,437332452782642;63,7;41,21;57,3;78,01
"QUETIAPINE";"ANTIPSYCHOTIC DRUG LEVEL INCREASED";12;0,142905556593485;103,88;41,2;68,45;108,34
"VENETOCLAX";"BONE MARROW TRANSPLANT";10;0,106532875099388;142,75;41,2;72,18;119,27
"CARBIDOPALEVODOPA";"DEVICE ALARM ISSUE";28;0,458161531810618;96,18;41,18;56,9;77,04
"NIRAPARIB";"COMPUTERISED TOMOGRAM ABNORMAL";7;0,053832350679313;162,29;41,18;81,71;149,89
"PEGFILGRASTIM";"OCCUPATIONAL EXPOSURE TO PRODUCT";66;1,26861865058503;69,03;41,14;50,63;61,76
"CARBIDOPALEVODOPA";"PARKINSONS DISEASE";137;2,85145269140029;67,23;41,13;47,45;54,51
"METFORMIN HYDROCHLORIDESITAGLIPTIN PHOSPHATE";"PANCREATIC CARCINOMA";9;0,0891253437840797;104,29;41,08;74,42;126,32
"ARIPIPRAZOLE";"SHOPLIFTING";5;0,00748395674294727;Inf;41,06;116,56;278,57
"DONEPEZIL";"ELECTROCARDIOGRAM QT PROLONGED";22;0,33791856933685;66,81;41,02;59,22;83,29
"ABALOPARATIDE";"INTENTIONAL DOSE OMISSION";52;0,968949726058942;60,14;40,97;51,81;64,79
"CANAGLIFLOZIN";"NECROTISING FASCIITIS";8;0,0719089846584318;123,67;40,97;77,26;135,46
"HYDROXYPROGESTERONE CAPROATE";"INJECTION SITE PRURITUS";142;2,97892761091246;54,93;40,94;47,1;53,98
"MYCOPHENOLATE MOFETIL";"TRANSPLANT FAILURE";10;0,107399667186597;126,01;40,93;71,7;118,49
"VALGANCICLOVIR";"LEUKOPENIA";18;0,259081765214482;70,41;40,93;61,58;89,71
"CLOZAPINE";"ANTIPSYCHOTIC DRUG LEVEL INCREASED";20;0,298875994421248;98,31;40,91;60,19;86,04
"SERTRALINE HYDROCHLORIDE";"DECREASED EYE CONTACT";9;0,0895880673795072;164,4;40,91;74,12;125,81
"EPOPROSTENOL";"DERMATITIS CONTACT";17;0,240040580642078;76,03;40,85;62,23;91,64
"FERRIC CARBOXYMALTOSE";"IMPAIRED SELFCARE";6;0,0336289260902246;191,72;40,84;88,44;178,43
"EPOPROSTENOL";"FLUID RETENTION";72;1,41085075969221;53,67;40,83;49,79;60,24
"EPOPROSTENOL";"LUNG TRANSPLANT";10;0,107773321920933;101,97;40,82;71,5;118,15
"BELIMUMAB";"LUPUS NEPHRITIS";7;0,0545557636242771;162,58;40,78;80,93;148,53
"ZOLEDRONIC ACID";"MENIERES DISEASE";8;0,0723499841413979;133,64;40,78;76,9;134,85
"CLOPIDOGREL BISULFATE";"EXTRADURAL HAEMATOMA";9;0,0900377565074579;124,03;40,76;73,83;125,32
"SAXAGLIPTIN HYDROCHLORIDE";"CARDIAC FAILURE";10;0,107994907868039;93,08;40,75;71,38;117,96
"VALPROATE SODIUM";"DYSMORPHISM";5;0,00753392220160845;735,69;40,74;116,25;278,13
"FLUOROURACIL";"EXTRAVASATION";8;0,072523777041089;122,8;40,71;76,77;134,61
"CARBIDOPALEVODOPA";"BEZOAR";11;0,126597265368723;181,37;40,65;69,22;111,78
"FOLLITROPIN";"OVARIAN HYPERSTIMULATION SYNDROME";5;0,0075534739028237;725,5;40,62;116,12;277,96
"EFAVIRENZEMTRICITABINETENOFOVIR DISOPROXIL FUMARATE";"ANXIETY";264;5,83700615661347;46,93;40,57;44,95;49,69
"ELTROMBOPAG OLAMINE";"PLATELET COUNT INCREASED";26;0,423846123766614;65,98;40,57;56,8;77,77
"NATALIZUMAB";"PROGRESSIVE MULTIFOCAL LEUKOENCEPHALOPATHY";48;0,891900816392146;69,86;40,57;51,8;65,36
"BRIMONIDINE TARTRATE";"EYE IRRITATION";50;0,936604695015185;55,19;40,51;51,47;64,64
"IOPROMIDE";"ANAPHYLACTIC SHOCK";14;0,184003232547934;78,05;40,47;64,56;98,82
"OCTREOTIDE ACETATE";"METASTASIS";19;0,28238522065181;77,44;40,45;60,16;86,79
"ERLOTINIB";"DRUG RESISTANCE";17;0,242732198176043;71,77;40,44;61,6;90,72
"METFORMIN HYDROCHLORIDE";"ANION GAP INCREASED";13;0,165155392576436;126,82;40,41;65,7;102,17
"OCTREOTIDE ACETATE";"INSULINLIKE GROWTH FACTOR DECREASED";7;0,0552922110367181;168,47;40,38;80,14;147,16
"AMITRIPTYLINE HYDROCHLORIDE";"CARDIORESPIRATORY ARREST";10;0,109272285680769;92,42;40,36;70,71;116,84
"OMALIZUMAB";"DUST ALLERGY";22;0,34406214834093;121,64;40,34;58,24;81,9
"HUMAN IMMUNOGLOBULIN G";"INFUSION SITE NODULE";8;0,0734839828118822;281,45;40,31;76,01;133,3
"AFLIBERCEPT";"EYE HAEMORRHAGE";32;0,553313144391486;64,62;40,28;54,46;72,33
"RUXOLITINIB";"PLATELET COUNT INCREASED";92;1,88200331075474;65,08;40,28;47,98;56,8
"LEVONORGESTREL";"ABDOMINAL PAIN LOWER";170;3,67884810066085;65,92;40,26;45,76;51,83
"COPPER";"DEVICE DISLOCATION";19;0,284227425388536;68,18;40,22;59,81;86,28
"SUMATRIPTAN";"PRODUCT COMPLAINT";24;0,386439374519354;63,81;40,21;57,1;79,17
"ALPRAZOLAM";"DRUG ABUSE";275;6,15414561238101;49,93;40,18;44,42;49,01
"EZETIMIBE";"MUSCLE ATROPHY";9;0,0917865475605994;101,63;40,14;72,72;123,44
"CLOPIDOGREL BISULFATE";"MELAENA";53;1,01194608944252;58,24;40,13;50,62;63,17
